EMPLID;CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;STATUS;STRM_ID
11103508;350109;2101;1;A01;Actif;21011
11113415;350109;2101;1;A01;Actif;21011
11112972;350109;2101;1;A01;Actif;21011
11135442;350109;2101;1;A01;Actif;21011
11101426;350109;2101;1;A01;Actif;21011
11103651;350109;2101;1;A01;Actif;21011
11102310;350109;2101;1;A01;Actif;21011
11086485;350109;2101;1;A01;Actif;21011
11088488;350109;2101;1;A01;Actif;21011
11116848;350109;2101;1;A01;Actif;21011
11103838;350109;2101;1;A01;Actif;21011
11089266;350109;2101;1;A01;Actif;21011
11104944;350109;2101;1;A01;Actif;21011
11083748;350109;2101;1;A01;Actif;21011
11088852;350109;2101;1;A01;Actif;21011
11103105;353504;2101;1;B01;Actif;21011
11102891;353504;2101;1;B01;Actif;21011
11103402;353504;2101;1;B01;Actif;21011
11087221;353504;2101;1;B01;Actif;21011
11090032;353504;2101;1;B01;Actif;21011
11112980;353504;2101;1;B01;Actif;21011
11104767;353504;2101;1;B01;Actif;21011
11087579;353504;2101;1;B01;Actif;21011
11103129;353504;2101;1;B01;Actif;21011
11098360;353504;2101;1;B01;Actif;21011
11089333;353504;2101;1;B01;Actif;21011
11130684;353504;2101;1;B01;Actif;21011
11104869;353504;2101;1;B01;Actif;21011
11085355;353504;2101;1;B01;Actif;21011
11082922;353504;2101;1;B01;Actif;21011
11085443;353504;2101;1;B01;Actif;21011
11102209;353504;2101;1;B01;Actif;21011
11104266;353504;2101;1;B01;Actif;21011
11112972;353504;2101;1;B01;Actif;21011
11093036;353504;2101;1;B01;Actif;21011
11102310;353504;2101;1;B01;Actif;21011
11101314;353504;2101;1;B01;Actif;21011
11103897;353504;2101;1;B01;Actif;21011
11088488;353504;2101;1;B01;Actif;21011
11102192;353504;2101;1;B01;Actif;21011
11082427;353504;2101;1;B01;Actif;21011
11113415;353504;2101;1;B01;Actif;21011
11089423;353504;2101;1;B01;Actif;21011
11105375;373509;2101;1;B02;Actif;21011
11098685;373509;2101;1;B02;Actif;21011
11082991;373509;2101;1;B02;Actif;21011
11086777;373509;2101;1;B02;Actif;21011
11103496;373509;2101;1;B02;Actif;21011
11089079;373509;2101;1;B02;Actif;21011
11103824;373509;2101;1;B02;Actif;21011
11104401;373509;2101;1;B02;Actif;21011
11104074;373509;2101;1;B02;Actif;21011
11002718;373509;2101;1;B02;Actif;21011
11113496;373509;2101;1;B02;Actif;21011
11111724;373509;2101;1;B02;Actif;21011
11103842;373509;2101;1;B02;Actif;21011
99124091;373509;2101;1;B02;Actif;21011
11072256;373509;2101;1;B02;Actif;21011
11097464;373509;2101;1;B02;Actif;21011
11069883;373509;2101;1;B02;Actif;21011
11103761;373509;2101;1;B02;Actif;21011
11060613;373509;2101;1;B02;Actif;21011
11102186;373509;2101;1;B02;Actif;21011
11096699;373509;2101;1;B02;Actif;21011
11117563;250309;2101;1;A01;Actif;21011
11118210;250309;2101;1;A01;Actif;21011
11097815;250309;2101;1;A01;Actif;21011
11104196;250309;2101;1;A01;Actif;21011
11103649;250309;2101;1;A01;Actif;21011
11116746;250309;2101;1;A01;Actif;21011
11087599;250309;2101;1;A01;Actif;21011
11089091;250309;2101;1;A01;Actif;21011
11104772;250309;2101;1;A01;Actif;21011
11116624;250309;2101;1;A01;Actif;21011
11103373;250309;2101;1;A01;Actif;21011
11086347;250309;2101;1;A01;Actif;21011
11085733;250309;2101;1;A01;Actif;21011
11103273;250309;2101;1;A01;Actif;21011
11104866;250309;2101;1;A01;Actif;21011
11087221;250309;2101;1;A01;Actif;21011
11101047;250309;2101;1;A01;Actif;21011
11104877;250309;2101;1;A01;Actif;21011
11105061;250309;2101;1;A01;Actif;21011
11104097;250309;2101;1;A01;Actif;21011
11110786;250309;2101;1;A01;Actif;21011
11105281;250309;2101;1;A01;Actif;21011
11101782;250309;2101;1;A01;Actif;21011
11103246;250309;2101;1;A01;Actif;21011
11103334;250309;2101;1;A01;Actif;21011
11101381;250309;2101;1;A01;Actif;21011
11118575;250309;2101;1;A01;Actif;21011
11103482;250309;2101;1;A01;Actif;21011
11104405;250309;2101;1;A01;Actif;21011
11089145;250309;2101;1;A01;Actif;21011
11112972;250309;2101;1;A01;Actif;21011
11113554;250309;2101;1;A01;Actif;21011
11116553;250309;2101;1;A01;Actif;21011
11118048;250309;2101;1;A01;Actif;21011
11101403;250309;2101;1;A01;Actif;21011
11084698;250309;2101;1;A01;Actif;21011
11100839;250309;2101;1;A01;Actif;21011
11089312;250309;2101;1;A01;Actif;21011
11116891;250309;2101;1;A01;Actif;21011
11073199;250309;2101;1;A01;Actif;21011
11086338;250309;2101;1;A01;Actif;21011
11101203;250309;2101;1;A01;Actif;21011
11116206;250309;2101;1;A01;Actif;21011
11098217;250309;2101;1;A01;Actif;21011
11121512;250309;2101;1;A01;Actif;21011
11104858;310409;2101;1;A01;Actif;21011
11104566;310409;2101;1;A01;Actif;21011
11086394;310409;2101;1;A01;Actif;21011
11087504;310409;2101;1;A01;Actif;21011
11089374;310409;2101;1;A01;Actif;21011
11097106;310409;2101;1;A01;Actif;21011
11089154;310409;2101;1;A01;Actif;21011
11089357;310409;2101;1;A01;Actif;21011
11103271;310409;2101;1;A01;Actif;21011
11089131;310409;2101;1;A01;Actif;21011
11103650;310409;2101;1;A01;Actif;21011
11102896;310409;2101;1;A01;Actif;21011
11103655;310409;2101;1;A01;Actif;21011
11073180;310409;2101;1;A01;Actif;21011
11104602;310409;2101;1;A01;Actif;21011
11102910;310409;2101;1;A01;Actif;21011
11103149;310409;2101;1;A01;Actif;21011
11085473;310409;2101;1;A01;Actif;21011
11101304;310409;2101;1;A01;Actif;21011
11110225;310409;2101;1;A01;Actif;21011
11060163;310409;2101;1;A01;Actif;21011
11105245;310409;2101;1;A01;Actif;21011
11089132;310409;2101;1;A01;Actif;21011
11087204;310409;2101;1;A01;Actif;21011
11111659;310409;2101;1;A01;Actif;21011
11084958;310409;2101;1;A01;Actif;21011
11103259;310409;2101;1;A01;Actif;21011
11070832;310409;2101;1;A01;Actif;21011
11100979;310409;2101;1;A01;Actif;21011
11103802;310409;2101;1;A01;Actif;21011
11084965;310409;2101;1;A01;Actif;21011
11073341;310409;2101;1;A01;Actif;21011
11101796;310409;2101;1;A01;Actif;21011
11102857;310409;2101;1;A01;Actif;21011
11089206;310409;2101;1;A01;Actif;21011
11103518;310409;2101;1;A01;Actif;21011
11102004;310409;2101;1;A01;Actif;21011
11085662;310409;2101;1;A01;Actif;21011
11089088;310409;2101;1;A01;Actif;21011
11085828;310409;2101;1;A01;Actif;21011
11086782;310409;2101;1;A01;Actif;21011
11086775;310409;2101;1;A01;Actif;21011
11088025;310409;2101;1;A01;Actif;21011
11072219;310409;2101;1;A01;Actif;21011
11103218;310409;2101;1;A01;Actif;21011
11032290;310409;2101;1;A01;Actif;21011
11081581;310409;2101;1;A01;Actif;21011
11097795;340509;2101;1;A01;Actif;21011
11094241;340509;2101;1;A01;Actif;21011
11111196;340509;2101;1;A01;Actif;21011
11071475;340509;2101;1;A01;Actif;21011
11081581;340509;2101;1;A01;Actif;21011
11102000;340509;2101;1;A01;Actif;21011
11102769;340509;2101;1;A01;Actif;21011
11102576;340509;2101;1;A01;Actif;21011
11089105;340509;2101;1;A01;Actif;21011
11113308;340509;2101;1;A01;Actif;21011
11104730;340509;2101;1;A01;Actif;21011
11096309;340509;2101;1;A01;Actif;21011
11102209;340509;2101;1;A01;Actif;21011
11105096;340509;2101;1;A01;Actif;21011
11103610;340509;2101;1;A01;Actif;21011
11112980;340509;2101;1;A01;Actif;21011
11086714;340509;2101;1;A01;Actif;21011
11099060;340509;2101;1;A01;Actif;21011
11098965;340509;2101;1;A01;Actif;21011
11089081;341009;2101;1;A01;Actif;21011
11078892;341009;2101;1;A01;Actif;21011
11099060;341009;2101;1;A01;Actif;21011
11071475;341009;2101;1;A01;Actif;21011
11089318;341009;2101;1;A01;Actif;21011
11109022;341009;2101;1;A01;Actif;21011
11117426;341009;2101;1;A01;Actif;21011
11094241;341009;2101;1;A01;Actif;21011
11117391;341009;2101;1;A01;Actif;21011
11102726;341009;2101;1;A01;Actif;21011
11089778;341009;2101;1;A01;Actif;21011
11059854;341009;2101;1;A01;Actif;21011
11087504;341009;2101;1;A01;Actif;21011
11101796;341009;2101;1;A01;Actif;21011
11113308;341009;2101;1;A01;Actif;21011
11067832;341009;2101;1;A01;Actif;21011
11068199;341009;2101;1;A01;Actif;21011
11102816;341009;2101;1;A01;Actif;21011
11119871;341009;2101;1;A01;Actif;21011
11103270;341009;2101;1;A01;Actif;21011
11102857;341009;2101;1;A01;Actif;21011
11096756;341009;2101;1;A01;Actif;21011
11086492;341009;2101;1;A01;Actif;21011
11111816;341009;2101;1;A01;Actif;21011
11110232;341009;2101;1;A01;Actif;21011
11103114;341009;2101;1;A01;Actif;21011
11111196;349409;2101;1;A01;Actif;21011
11104522;392807;2101;1;A01;Actif;21011
11131247;392807;2101;1;A01;Actif;21011
11084567;392807;2101;1;A01;Actif;21011
11098952;392807;2101;1;A01;Actif;21011
11085393;392807;2101;1;A01;Actif;21011
11101930;392807;2101;1;A01;Actif;21011
11100172;392807;2101;1;A01;Actif;21011
11101803;392807;2101;1;A01;Actif;21011
11113425;392807;2101;1;A01;Actif;21011
11102588;392807;2101;1;A01;Actif;21011
11103314;392807;2101;1;A01;Actif;21011
11085639;392807;2101;1;A01;Actif;21011
11130877;392807;2101;1;A01;Actif;21011
11103350;392807;2101;1;A01;Actif;21011
11103596;392807;2101;1;A01;Actif;21011
11070922;220199;2101;1;D01;Actif;21011
11116686;220199;2101;1;D01;Actif;21011
11104845;220199;2101;1;D01;Actif;21011
11102923;220199;2101;1;D01;Actif;21011
11116545;220199;2101;1;D01;Actif;21011
11117899;220199;2101;1;D01;Actif;21011
11115294;220199;2101;1;D01;Actif;21011
11118610;220199;2101;1;D01;Actif;21011
11073966;220199;2101;1;D01;Actif;21011
11102463;220199;2101;1;D01;Actif;21011
11116352;220199;2101;1;D01;Actif;21011
11083006;220199;2101;1;D01;Actif;21011
11116777;220199;2101;1;D01;Actif;21011
11117639;220199;2101;1;D01;Actif;21011
11117644;220199;2101;1;D01;Actif;21011
11117310;220199;2101;1;D01;Actif;21011
11116874;220199;2101;1;D01;Actif;21011
11100479;220199;2101;1;D01;Actif;21011
11117519;220199;2101;1;D01;Actif;21011
11111161;220199;2101;1;D01;Actif;21011
11118031;220199;2101;1;D01;Actif;21011
11102317;220199;2101;1;D01;Actif;21011
11117306;220199;2101;1;D01;Actif;21011
11115325;220199;2101;1;D01;Actif;21011
11116931;241208;2101;1;B01;Actif;21011
11132698;241208;2101;1;B01;Actif;21011
11117301;241208;2101;1;B01;Actif;21011
11115827;241208;2101;1;B01;Actif;21011
11102177;241208;2101;1;B01;Actif;21011
11102089;241208;2101;1;B01;Actif;21011
11116711;241208;2101;1;B01;Actif;21011
11117844;241208;2101;1;B01;Actif;21011
11118416;241208;2101;1;B01;Actif;21011
11115286;241208;2101;1;B01;Actif;21011
11135665;241208;2101;1;B01;Actif;21011
11103500;241208;2101;1;B01;Actif;21011
11103370;241208;2101;1;B01;Actif;21011
11115158;241208;2101;1;B01;Actif;21011
11116737;241208;2101;1;B01;Actif;21011
11135359;241208;2101;1;B01;Actif;21011
11133192;241208;2101;1;B01;Actif;21011
11115100;241208;2101;1;B01;Actif;21011
11087504;241208;2101;1;B01;Actif;21011
11103434;241208;2101;1;B01;Actif;21011
11114711;241208;2101;1;B01;Actif;21011
11116305;241208;2101;1;B01;Actif;21011
11131374;241208;2101;1;B01;Actif;21011
11123188;241208;2101;1;B01;Actif;21011
11100539;241208;2101;1;B01;Actif;21011
11103440;241208;2101;1;B01;Actif;21011
11116831;241208;2101;1;B01;Actif;21011
11135481;241208;2101;1;B01;Actif;21011
11101711;273009;2101;1;A01;Actif;21011
11103105;273009;2101;1;A01;Actif;21011
11104475;273009;2101;1;A01;Actif;21011
11097228;273009;2101;1;A01;Actif;21011
11072838;273009;2101;1;A01;Actif;21011
11087974;273009;2101;1;A01;Actif;21011
11104870;273009;2101;1;A01;Actif;21011
11118067;273009;2101;1;A01;Actif;21011
11065037;273009;2101;1;A01;Actif;21011
11086577;273009;2101;1;A01;Actif;21011
11086310;273009;2101;1;A01;Actif;21011
11087105;273009;2101;1;A01;Actif;21011
11105006;273009;2101;1;A01;Actif;21011
11103557;273009;2101;1;A01;Actif;21011
11060556;273009;2101;1;A01;Actif;21011
11085733;273009;2101;1;A01;Actif;21011
11103149;273009;2101;1;A01;Actif;21011
11082799;273009;2101;1;A01;Actif;21011
11073483;273009;2101;1;A01;Actif;21011
11096945;273009;2101;1;A01;Actif;21011
11095154;273009;2101;1;A01;Actif;21011
11090032;273009;2101;1;A01;Actif;21011
11068127;273009;2101;1;A01;Actif;21011
11112965;273009;2101;1;A01;Actif;21011
11082922;273009;2101;1;A01;Actif;21011
11103299;273009;2101;1;A01;Actif;21011
11104823;273009;2101;1;A01;Actif;21011
11113206;273009;2101;1;A01;Actif;21011
11087721;273009;2101;1;A01;Actif;21011
11098569;273009;2101;1;A01;Actif;21011
11097818;273009;2101;1;A01;Actif;21011
11086408;273009;2101;1;A01;Actif;21011
11117903;273009;2101;1;A01;Actif;21011
11104597;273009;2101;1;A01;Actif;21011
11088136;273009;2101;1;A01;Actif;21011
11088852;273009;2101;1;A01;Actif;21011
11104599;301206A;2101;1;A01;Actif;21011
11118119;250309;2101;1;A02;Actif;21011
11072752;250309;2101;1;A02;Actif;21011
11083870;250309;2101;1;A02;Actif;21011
11085443;250309;2101;1;A02;Actif;21011
11086134;250309;2101;1;A02;Actif;21011
11086252;250309;2101;1;A02;Actif;21011
11086468;250309;2101;1;A02;Actif;21011
11086749;250309;2101;1;A02;Actif;21011
11086774;250309;2101;1;A02;Actif;21011
11086955;250309;2101;1;A02;Actif;21011
11089333;250309;2101;1;A02;Actif;21011
11098867;250309;2101;1;A02;Actif;21011
11100633;250309;2101;1;A02;Actif;21011
11101345;250309;2101;1;A02;Actif;21011
11101996;250309;2101;1;A02;Actif;21011
11102234;250309;2101;1;A02;Actif;21011
11102772;250309;2101;1;A02;Actif;21011
11103129;250309;2101;1;A02;Actif;21011
11103268;250309;2101;1;A02;Actif;21011
11104654;250309;2101;1;A02;Actif;21011
11104896;250309;2101;1;A02;Actif;21011
11105300;250309;2101;1;A02;Actif;21011
11110890;250309;2101;1;A02;Actif;21011
11111921;250309;2101;1;A02;Actif;21011
11112991;250309;2101;1;A02;Actif;21011
11116726;250309;2101;1;A02;Actif;21011
11116848;250309;2101;1;A02;Actif;21011
11117464;250309;2101;1;A02;Actif;21011
11117583;250309;2101;1;A02;Actif;21011
11089318;341784;2101;1;A02;Actif;21011
11088142;341784;2101;1;A02;Actif;21011
11113114;341784;2101;1;A02;Actif;21011
11111815;341784;2101;1;A02;Actif;21011
11101318;341784;2101;1;A02;Actif;21011
11085097;341784;2101;1;A02;Actif;21011
11089081;341784;2101;1;A02;Actif;21011
11135419;341784;2101;1;A02;Actif;21011
11102489;341784;2101;1;A02;Actif;21011
11097811;341784;2101;1;A02;Actif;21011
11081581;341784;2101;1;A02;Actif;21011
11096686;341784;2101;1;A02;Actif;21011
11085437;341784;2101;1;A02;Actif;21011
11137117;341784;2101;1;A02;Actif;21011
11103928;341784;2101;1;A02;Actif;21011
11104592;341784;2101;1;A02;Actif;21011
11112980;341784;2101;1;A02;Actif;21011
11094241;341784;2101;1;A02;Actif;21011
11103411;341784;2101;1;A02;Actif;21011
11068199;341784;2101;1;A02;Actif;21011
11089338;341784;2101;1;A02;Actif;21011
11102189;330598;2101;1;B01;Actif;21011
11086662;330598;2101;1;B01;Actif;21011
11101426;330598;2101;1;B01;Actif;21011
11104314;330598;2101;1;B01;Actif;21011
11098136;330598;2101;1;B01;Actif;21011
11113630;330598;2101;1;B01;Actif;21011
11101427;330598;2101;1;B01;Actif;21011
11088021;330598;2101;1;B01;Actif;21011
11097553;330598;2101;1;B01;Actif;21011
11085832;330598;2101;1;B01;Actif;21011
11102594;330598;2101;1;B01;Actif;21011
11105277;330598;2101;1;B01;Actif;21011
11102804;330598;2101;1;B01;Actif;21011
11112957;330598;2101;1;B01;Actif;21011
11104384;330598;2101;1;B01;Actif;21011
11102828;330598;2101;1;B01;Actif;21011
11113474;330598;2101;1;B01;Actif;21011
11104405;330598;2101;1;B01;Actif;21011
11103185;330598;2101;1;B01;Actif;21011
11113219;330598;2101;1;B01;Actif;21011
11084250;330598;2101;1;B01;Actif;21011
11073453;330598;2101;1;B01;Actif;21011
11102570;330598;2101;1;B01;Actif;21011
11113151;330598;2101;1;B01;Actif;21011
11104546;330598;2101;1;B01;Actif;21011
11109777;330598;2101;1;B01;Actif;21011
11113142;330598;2101;1;B01;Actif;21011
11086808;330598;2101;1;B01;Actif;21011
11105357;330598;2101;1;B01;Actif;21011
11104318;330598;2101;1;B01;Actif;21011
11102414;330598;2101;1;B01;Actif;21011
11104371;330598;2101;1;B01;Actif;21011
11074009;330598;2101;1;B01;Actif;21011
11102470;330598;2101;1;B01;Actif;21011
11116849;330598;2101;1;B01;Actif;21011
11102314;330598;2101;1;B01;Actif;21011
11116660;330598;2101;1;B01;Actif;21011
11103381;330598;2101;1;B01;Actif;21011
11087174;330598;2101;1;B01;Actif;21011
11088056;330598;2101;1;B01;Actif;21011
11102559;330598;2101;1;B01;Actif;21011
11116198;330598;2101;1;B01;Actif;21011
11104681;330598;2101;1;B01;Actif;21011
11103808;330598;2101;1;B01;Actif;21011
11097359;330598;2101;1;B01;Actif;21011
11089304;330598;2101;1;B01;Actif;21011
11102791;330598;2101;1;B01;Actif;21011
11135360;240898;2101;1;B01;Actif;21011
11135453;240898;2101;1;B01;Actif;21011
11135422;240898;2101;1;B01;Actif;21011
11135408;240898;2101;1;B01;Actif;21011
11113208;240898;2101;1;B01;Actif;21011
11104002;240898;2101;1;B01;Actif;21011
11136124;240898;2101;1;B01;Actif;21011
11135387;240898;2101;1;B01;Actif;21011
11073446;240898;2101;1;B01;Actif;21011
11135447;240898;2101;1;B01;Actif;21011
11135672;240898;2101;1;B01;Actif;21011
11135474;240898;2101;1;B01;Actif;21011
11135476;240898;2101;1;B01;Actif;21011
11135662;240898;2101;1;B01;Actif;21011
11135437;240898;2101;1;B01;Actif;21011
11103008;240898;2101;1;B01;Actif;21011
11136101;2002397;2101;1;S01;Actif;21011
11116960;2002397;2101;1;S01;Actif;21011
11136170;2002397;2101;1;S01;Actif;21011
11135798;2002397;2101;1;S01;Actif;21011
11133898;2002397;2101;1;S01;Actif;21011
11133119;2002397;2101;1;S01;Actif;21011
11134170;2002397;2101;1;S01;Actif;21011
11136349;2002397;2101;1;S01;Actif;21011
11119834;2002397;2101;1;S01;Actif;21011
11135985;2002397;2101;1;S01;Actif;21011
11133115;2002397;2101;1;S01;Actif;21011
11137439;2002397;2101;1;S01;Actif;21011
11124506;2002397;2101;1;S01;Actif;21011
11074769;2002397;2101;1;S01;Actif;21011
11136200;2061197;2101;1;S01;Actif;21011
11132288;2061197;2101;1;S01;Actif;21011
11136414;2061197;2101;1;S01;Actif;21011
11136941;2061197;2101;1;S01;Actif;21011
11125561;2061197;2101;1;S01;Actif;21011
11136227;2061197;2101;1;S01;Actif;21011
11136067;2061197;2101;1;S01;Actif;21011
11135798;2061197;2101;1;S01;Actif;21011
11055486;2061197;2101;1;S01;Actif;21011
11132126;2061197;2101;1;S01;Actif;21011
11106921;2061197;2101;1;S01;Actif;21011
00126316;2061197;2101;1;S01;Actif;21011
11137473;2061197;2101;1;S01;Actif;21011
11137431;2061197;2101;1;S01;Actif;21011
11133860;2061197;2101;1;S01;Actif;21011
11130179;2061197;2101;1;S01;Actif;21011
11124988;2061197;2101;1;S01;Actif;21011
11137338;2061197;2101;1;S01;Actif;21011
11136200;2061297;2101;1;S01;Actif;21011
11136414;2061297;2101;1;S01;Actif;21011
11132288;2061297;2101;1;S01;Actif;21011
11136941;2061297;2101;1;S01;Actif;21011
11125561;2061297;2101;1;S01;Actif;21011
11136227;2061297;2101;1;S01;Actif;21011
11055486;2061297;2101;1;S01;Actif;21011
11137473;2061297;2101;1;S01;Actif;21011
11132126;2061297;2101;1;S01;Actif;21011
11106921;2061297;2101;1;S01;Actif;21011
00126316;2061297;2101;1;S01;Actif;21011
11133860;2061297;2101;1;S01;Actif;21011
11137338;2061297;2101;1;S01;Actif;21011
11136414;2061397;2101;1;S01;Actif;21011
11136941;2061397;2101;1;S01;Actif;21011
11125561;2061397;2101;1;S01;Actif;21011
11136227;2061397;2101;1;S01;Actif;21011
11136200;2061397;2101;1;S01;Actif;21011
11132288;2061397;2101;1;S01;Actif;21011
11055486;2061397;2101;1;S01;Actif;21011
11106921;2061397;2101;1;S01;Actif;21011
00126316;2061397;2101;1;S01;Actif;21011
11133860;2061397;2101;1;S01;Actif;21011
11136465;2061397;2101;1;S01;Actif;21011
11137473;2061397;2101;1;S01;Actif;21011
11137338;2061397;2101;1;S01;Actif;21011
11058148;3000294;2101;1;S01;Actif;21011
11089499;3000294;2101;1;S01;Actif;21011
01106245;3000294;2101;1;S01;Actif;21011
11124353;3000294;2101;1;S01;Actif;21011
11119388;3000294;2101;1;S01;Actif;21011
11135526;3000294;2101;1;S01;Actif;21011
11054853;3000294;2101;1;S01;Actif;21011
11092087;3000294;2101;1;S01;Actif;21011
11132252;3000294;2101;1;S01;Actif;21011
11122866;3000294;2101;1;S01;Actif;21011
11132904;3000294;2101;1;S01;Actif;21011
11099746;3000294;2101;1;S01;Actif;21011
11132293;3000294;2101;1;S01;Actif;21011
11123857;3000294;2101;1;S01;Actif;21011
11132050;3000294;2101;1;S01;Actif;21011
11136724;3000294;2101;1;S01;Actif;21011
11124587;3000294;2101;1;S01;Actif;21011
11080641;3000294;2101;1;S01;Actif;21011
11099696;3000294;2101;1;S01;Actif;21011
11067589;3000294;2101;1;S01;Actif;21011
11108489;3000294;2101;1;S01;Actif;21011
11094330;3000294;2101;1;S01;Actif;21011
11127883;3000294;2101;1;S01;Actif;21011
11130361;3000294;2101;1;S01;Actif;21011
11135925;3002094;2101;1;S01;Actif;21011
11058148;3002094;2101;1;S01;Actif;21011
11120903;3002094;2101;1;S01;Actif;21011
01106245;3002094;2101;1;S01;Actif;21011
11124353;3002094;2101;1;S01;Actif;21011
11133940;3002094;2101;1;S01;Actif;21011
11124505;3002094;2101;1;S01;Actif;21011
11132149;3002094;2101;1;S01;Actif;21011
11124955;3002094;2101;1;S01;Actif;21011
11135501;3002094;2101;1;S01;Actif;21011
11132095;3002094;2101;1;S01;Actif;21011
11136093;3002094;2101;1;S01;Actif;21011
11133967;3002094;2101;1;S01;Actif;21011
11056735;3002094;2101;1;S01;Actif;21011
11119276;3002094;2101;1;S01;Actif;21011
11099755;3002094;2101;1;S01;Actif;21011
11128157;3002094;2101;1;S01;Actif;21011
11136391;3002094;2101;1;S01;Actif;21011
11127424;3002094;2101;1;S01;Actif;21011
11069030;3002094;2101;1;S01;Actif;21011
11127444;3002094;2101;1;S01;Actif;21011
11121016;3002094;2101;1;S01;Actif;21011
11108489;3002094;2101;1;S01;Actif;21011
11130361;3002094;2101;1;S01;Actif;21011
11137522;3002094;2101;1;S01;Actif;21011
11125735;3002094;2101;1;S01;Actif;21011
11137189;3002094;2101;1;S01;Actif;21011
11105496;3002094;2101;1;S01;Actif;21011
11127883;3002094;2101;1;S01;Actif;21011
11130317;3002094;2101;1;S01;Actif;21011
11109913;3002094;2101;1;S01;Actif;21011
11133310;3002094;2101;1;S01;Actif;21011
11124591;3002094;2101;1;S01;Actif;21011
11130942;3010082;2101;1;J01;Actif;21011
11134453;3010082;2101;1;J01;Actif;21011
11113707;3010082;2101;1;J01;Actif;21011
11121085;3010082;2101;1;J01;Actif;21011
11121480;3010082;2101;1;J01;Actif;21011
11120655;3010082;2101;1;J01;Actif;21011
11136335;3010082;2101;1;J01;Actif;21011
11136000;3010082;2101;1;J01;Actif;21011
11132346;3010082;2101;1;J01;Actif;21011
11132315;3010082;2101;1;J01;Actif;21011
11113168;3010082;2101;1;J01;Actif;21011
11111361;3010082;2101;1;J01;Actif;21011
11107839;3010082;2101;1;J01;Actif;21011
11136760;3010082;2101;1;J01;Actif;21011
11134618;3010082;2101;1;J01;Actif;21011
11136001;3010082;2101;1;J01;Actif;21011
11137138;3010082;2101;1;J01;Actif;21011
11135921;3010082;2101;1;J01;Actif;21011
11135798;3010082;2101;1;J01;Actif;21011
11101182;3010082;2101;1;J01;Actif;21011
11136234;3010082;2101;1;J01;Actif;21011
11094783;3010082;2101;1;J01;Actif;21011
11132823;3010082;2101;1;J01;Actif;21011
11132748;3010082;2101;1;J01;Actif;21011
11096908;3010082;2101;1;J01;Actif;21011
11130005;3010082;2101;1;J01;Actif;21011
11136739;3010082;2101;1;J01;Actif;21011
11030012;3010082;2101;1;J01;Actif;21011
11137210;3010082;2101;1;J01;Actif;21011
11120113;3010082;2101;1;J01;Actif;21011
11132349;3010082;2101;1;J01;Actif;21011
11133909;3010082;2101;1;J01;Actif;21011
11125011;3010082;2101;1;J01;Actif;21011
11136614;3010082;2101;1;J01;Actif;21011
11118640;3010082;2101;1;J01;Actif;21011
11131178;3010082;2101;1;J01;Actif;21011
11133003;3010082;2101;1;J01;Actif;21011
11137024;3010082;2101;1;J01;Actif;21011
11137368;3010082;2101;1;J01;Actif;21011
11137098;3010082;2101;1;J01;Actif;21011
11133860;3010082;2101;1;J02;Actif;21011
11108888;3010082;2101;1;J02;Actif;21011
11136656;3010082;2101;1;J02;Actif;21011
11125456;3010082;2101;1;J02;Actif;21011
11136973;3010082;2101;1;J02;Actif;21011
11126175;3010082;2101;1;J02;Actif;21011
11131842;3010082;2101;1;J02;Actif;21011
11124315;3010082;2101;1;J02;Actif;21011
11135500;3010082;2101;1;J02;Actif;21011
11137130;3010082;2101;1;J02;Actif;21011
11136182;3010082;2101;1;J02;Actif;21011
11021695;3010082;2101;1;J02;Actif;21011
11136492;3010082;2101;1;J02;Actif;21011
11136448;3010082;2101;1;J02;Actif;21011
11136067;3010082;2101;1;J02;Actif;21011
11133563;3010082;2101;1;J02;Actif;21011
11132400;3010082;2101;1;J02;Actif;21011
11136340;3010082;2101;1;J02;Actif;21011
11134013;3010082;2101;1;J02;Actif;21011
11117885;3010082;2101;1;J02;Actif;21011
11125547;3010082;2101;1;J02;Actif;21011
11136354;3010082;2101;1;J02;Actif;21011
11136236;3010082;2101;1;J02;Actif;21011
11136200;3010082;2101;1;J02;Actif;21011
11124768;3010082;2101;1;J02;Actif;21011
11135907;3010082;2101;1;J02;Actif;21011
11120711;3010082;2101;1;J02;Actif;21011
11136990;3010082;2101;1;J02;Actif;21011
11124797;3010082;2101;1;J02;Actif;21011
11137616;3010082;2101;1;J02;Actif;21011
11137043;3010082;2101;1;J02;Actif;21011
11136467;3010082;2101;1;J02;Actif;21011
11136878;3010082;2101;1;J02;Actif;21011
11135727;3010082;2101;1;J02;Actif;21011
11137136;3010082;2101;1;J02;Actif;21011
11137362;3010082;2101;1;J02;Actif;21011
11125059;3010082;2101;1;J02;Actif;21011
11133100;3010082;2101;1;J02;Actif;21011
11103760;3010082;2101;1;J02;Actif;21011
11103096;3010082;2101;1;J02;Actif;21011
11135728;3010082;2101;1;J02;Actif;21011
11055066;3010082;2101;1;J02;Actif;21011
11098151;3010082;2101;1;J02;Actif;21011
11132732;3010082;2101;1;J02;Actif;21011
11131604;3010082;2101;1;J02;Actif;21011
11136414;3010082;2101;1;J02;Actif;21011
11137010;3010082;2101;1;J02;Actif;21011
11137448;3010082;2101;1;J02;Actif;21011
11054927;3010082;2101;1;W01;Actif;21011
11096194;3010082;2101;1;W01;Actif;21011
